star,mv,bvcolor,observation_id
10853,7.09594711074381,1.044,j194.709
10853,7.09594711074381,1.044,j269.112
10853,7.09594711074381,1.044,j207.95
10853,7.09594711074381,1.044,j191.179
10853,7.09594711074381,1.044,j305.1315
10853,7.09594711074381,1.044,j236.303
10853,7.09594711074381,1.044,j266.407
10853,7.09594711074381,1.044,j189.304
10853,7.09594711074381,1.044,j191.484
10853,7.09594711074381,1.044,j275.86
10853,7.09594711074381,1.044,j299.269
10853,7.09594711074381,1.044,j194.338
10853,7.09594711074381,1.044,j251.864
10853,7.09594711074381,1.044,j305.1517
10853,7.09594711074381,1.044,j190.108
10853,7.09594711074381,1.044,j249.92
10853,7.09594711074381,1.044,j279.84
10853,7.09594711074381,1.044,j192.729
10853,7.09594711074381,1.044,j194.125
10853,7.09594711074381,1.044,j252.372
10853,7.09594711074381,1.044,j240.540
10853,7.09594711074381,1.044,j233.489
10853,7.09594711074381,1.044,j191.296
10853,7.09594711074381,1.044,j194.1105
10853,7.09594711074381,1.044,j247.297
10853,7.09594711074381,1.044,j192.321
10853,7.09594711074381,1.044,j187.77
11020,6.03725671068969,0.8,j138.591
11020,6.03725671068969,0.8,j302.100
11020,6.03725671068969,0.8,j24.310
11020,6.03725671068969,0.8,j01.732
11020,6.03725671068969,0.8,j222.472
11020,6.03725671068969,0.8,j11.225
10780,5.63520528993047,0.81,j190.95
10780,5.63520528993047,0.81,j94.135
10780,5.63520528993047,0.81,j01.472
10780,5.63520528993047,0.81,j76.565
10780,5.63520528993047,0.81,j03.178
10780,5.63520528993047,0.81,j76.976
10780,5.63520528993047,0.81,j265.309
10780,5.63520528993047,0.81,j01.468
10780,5.63520528993047,0.81,j04.855
10780,5.63520528993047,0.81,j03.176
10780,5.63520528993047,0.81,j116.68
10780,5.63520528993047,0.81,j74.555
10780,5.63520528993047,0.81,j297.121
10780,5.63520528993047,0.81,j03.177
10780,5.63520528993047,0.81,j02.183
10780,5.63520528993047,0.81,j21.917
10780,5.63520528993047,0.81,j77.937
10780,5.63520528993047,0.81,j110.81
10780,5.63520528993047,0.81,j204.586
10780,5.63520528993047,0.81,j185.348
10780,5.63520528993047,0.81,j76.755
10780,5.63520528993047,0.81,j04.854
10780,5.63520528993047,0.81,j158.514
10790,5.07527862885922,0.856,j76.926
10790,5.07527862885922,0.856,j96.618
10790,5.07527862885922,0.856,j185.794
10790,5.07527862885922,0.856,j130.2323
10790,5.07527862885922,0.856,j78.209
10790,5.07527862885922,0.856,j186.148
10790,5.07527862885922,0.856,j138.391
10790,5.07527862885922,0.856,j83.930
10790,5.07527862885922,0.856,j912.150
10790,5.07527862885922,0.856,j156.807
10790,5.07527862885922,0.856,j300.293
10790,5.07527862885922,0.856,j77.1087
10790,5.07527862885922,0.856,j145.110
10790,5.07527862885922,0.856,j106.244
10790,5.07527862885922,0.856,j192.308
10790,5.07527862885922,0.856,j21.501
10790,5.07527862885922,0.856,j97.3052
10790,5.07527862885922,0.856,j15.1748
10790,5.07527862885922,0.856,j01.469
10790,5.07527862885922,0.856,j113.82
10790,5.07527862885922,0.856,j47.758
10790,5.07527862885922,0.856,j140.87
10790,5.07527862885922,0.856,j158.510
10790,5.07527862885922,0.856,j116.69
10790,5.07527862885922,0.856,j100.125
10790,5.07527862885922,0.856,j97.2821
10790,5.07527862885922,0.856,j160.106
10790,5.07527862885922,0.856,j98.172
11964a,3.76395131049805,0.83,j01.1078
11964a,3.76395131049805,0.83,j177.350
11964a,3.76395131049805,0.83,j26.978
11964a,3.76395131049805,0.83,j72.234
11964a,3.76395131049805,0.83,j04.841
11964a,3.76395131049805,0.83,j23.644
11964a,3.76395131049805,0.83,j43.2197
11964a,3.76395131049805,0.83,j233.303
11964a,3.76395131049805,0.83,j15.1908
11964a,3.76395131049805,0.83,j48.452
11964a,3.76395131049805,0.83,j251.668
11964a,3.76395131049805,0.83,j234.1244
11964a,3.76395131049805,0.83,j06.607
11964a,3.76395131049805,0.83,j60.126
11964a,3.76395131049805,0.83,j45.199
11964a,3.76395131049805,0.83,j03.167
11964a,3.76395131049805,0.83,j351.104
11964a,3.76395131049805,0.83,j97.2850
11964a,3.76395131049805,0.83,j23.213
11964a,3.76395131049805,0.83,j185.601
11964a,3.76395131049805,0.83,j204.118
11964a,3.76395131049805,0.83,j15.921
11964a,3.76395131049805,0.83,j86.122
11964a,3.76395131049805,0.83,j21.925
11964a,3.76395131049805,0.83,j97.1930
11964a,3.76395131049805,0.83,j15.123
11964a,3.76395131049805,0.83,j05.119
11964a,3.76395131049805,0.83,j23.1526
11964a,3.76395131049805,0.83,j03.565
11964a,3.76395131049805,0.83,j48.451
11964a,3.76395131049805,0.83,j02.558
11964a,3.76395131049805,0.83,j279.266
11964a,3.76395131049805,0.83,j15.2308
11964a,3.76395131049805,0.83,j15.1222
11964a,3.76395131049805,0.83,j08.2069
11964a,3.76395131049805,0.83,j97.162
11964a,3.76395131049805,0.83,j41.1048
11964a,3.76395131049805,0.83,j48.450
11964a,3.76395131049805,0.83,j316.95
11964a,3.76395131049805,0.83,j58.160
11964a,3.76395131049805,0.83,j15.122
11964a,3.76395131049805,0.83,j297.107
11964a,3.76395131049805,0.83,j01.482
11964a,3.76395131049805,0.83,j28.537
11964a,3.76395131049805,0.83,j15.535
11964a,3.76395131049805,0.83,j23.1137
11964a,3.76395131049805,0.83,j02.960
11964a,3.76395131049805,0.83,j130.102
11964a,3.76395131049805,0.83,j55.1291
11964a,3.76395131049805,0.83,j180.748
11964a,3.76395131049805,0.83,j224.72
11964a,3.76395131049805,0.83,j100.156
11964a,3.76395131049805,0.83,j04.842
11964a,3.76395131049805,0.83,j16.125
11964a,3.76395131049805,0.83,j15.2307
11964a,3.76395131049805,0.83,j182.142
11964a,3.76395131049805,0.83,j96.809
11964a,3.76395131049805,0.83,j16.521
11964a,3.76395131049805,0.83,j47.147
11964a,3.76395131049805,0.83,j01.1100
11964a,3.76395131049805,0.83,j15.121
11964a,3.76395131049805,0.83,j04.403
11964a,3.76395131049805,0.83,j133.127
11964a,3.76395131049805,0.83,j29.131
11964a,3.76395131049805,0.83,j83.879
11964a,3.76395131049805,0.83,j19.297
11964a,3.76395131049805,0.83,j05.565
11964a,3.76395131049805,0.83,j64.96
11964a,3.76395131049805,0.83,j14.108
11964a,3.76395131049805,0.83,j19.298
11964a,3.76395131049805,0.83,j02.146
11964a,3.76395131049805,0.83,j80.598
11964a,3.76395131049805,0.83,j265.108
11964a,3.76395131049805,0.83,j26.549
11964a,3.76395131049805,0.83,j15.1422
11964a,3.76395131049805,0.83,j178.174
11964a,3.76395131049805,0.83,j28.915
11964a,3.76395131049805,0.83,j24.312
11964a,3.76395131049805,0.83,j95.1523
11964a,3.76395131049805,0.83,j78.179
11964a,3.76395131049805,0.83,j59.138
11964a,3.76395131049805,0.83,j19.1066
11964a,3.76395131049805,0.83,j19.296
11964a,3.76395131049805,0.83,j06.1028
11964a,3.76395131049805,0.83,j41.3856
11964a,3.76395131049805,0.83,j191.305
11964a,3.76395131049805,0.83,j85.68
11964a,3.76395131049805,0.83,j13.2130
11964a,3.76395131049805,0.83,j05.1215
11964a,3.76395131049805,0.83,j81.581
11964a,3.76395131049805,0.83,j15.1712
11964a,3.76395131049805,0.83,j08.1655
11964a,3.76395131049805,0.83,j75.189
11964a,3.76395131049805,0.83,j95.1343
11964a,3.76395131049805,0.83,j28.120
11964a,3.76395131049805,0.83,j19.631
11964a,3.76395131049805,0.83,j82.130
11964a,3.76395131049805,0.83,j153.1328
11964a,3.76395131049805,0.83,j130.1736
11964a,3.76395131049805,0.83,j01.725
11964a,3.76395131049805,0.83,j60.559
11964a,3.76395131049805,0.83,j57.201
11964a,3.76395131049805,0.83,j165.362
11964a,3.76395131049805,0.83,j26.168
11964a,3.76395131049805,0.83,j06.287
11964a,3.76395131049805,0.83,j01.237
11964a,3.76395131049805,0.83,j20.940
11964a,3.76395131049805,0.83,j05.913
11964a,3.76395131049805,0.83,j103.162
11964a,3.76395131049805,0.83,j60.793
12051,5.19010512332073,0.78,j78.720
12051,5.19010512332073,0.78,j113.90
12051,5.19010512332073,0.78,j145.83
12051,5.19010512332073,0.78,j177.329
12051,5.19010512332073,0.78,j113.88
12051,5.19010512332073,0.78,j262.382
12051,5.19010512332073,0.78,j172.1505
12051,5.19010512332073,0.78,j159.720
12051,5.19010512332073,0.78,j159.504
12051,5.19010512332073,0.78,j174.327
12051,5.19010512332073,0.78,j128.540
12051,5.19010512332073,0.78,j158.92
12051,5.19010512332073,0.78,j158.351
12051,5.19010512332073,0.78,j859.151
12051,5.19010512332073,0.78,j111.477
12051,5.19010512332073,0.78,j173.806
12051,5.19010512332073,0.78,j127.308
12051,5.19010512332073,0.78,j156.1586
12051,5.19010512332073,0.78,j110.127
12051,5.19010512332073,0.78,j156.1374
12051,5.19010512332073,0.78,j130.1337
12051,5.19010512332073,0.78,j83.922
12051,5.19010512332073,0.78,j97.529
12051,5.19010512332073,0.78,j147.38
12051,5.19010512332073,0.78,j157.540
12051,5.19010512332073,0.78,j173.607
12051,5.19010512332073,0.78,j157.541
12051,5.19010512332073,0.78,j131.526
12051,5.19010512332073,0.78,j190.104
12051,5.19010512332073,0.78,j137.638
12051,5.19010512332073,0.78,j74.138
12051,5.19010512332073,0.78,j05.1230
12051,5.19010512332073,0.78,j97.1187
12051,5.19010512332073,0.78,j126.318
12051,5.19010512332073,0.78,j13.129
12051,5.19010512332073,0.78,j95.1352
12051,5.19010512332073,0.78,j63.83
12051,5.19010512332073,0.78,j85.79
12051,5.19010512332073,0.78,j130.709
12051,5.19010512332073,0.78,j95.87
12051,5.19010512332073,0.78,j183.187
12051,5.19010512332073,0.78,j158.94
12051,5.19010512332073,0.78,j95.1353
12051,5.19010512332073,0.78,j180.714
12051,5.19010512332073,0.78,j97.2433
12051,5.19010512332073,0.78,j95.1164
12051,5.19010512332073,0.78,j143.107
12051,5.19010512332073,0.78,j111.475
12051,5.19010512332073,0.78,j116.877
12051,5.19010512332073,0.78,j48.1257
12051,5.19010512332073,0.78,j134.81
12051,5.19010512332073,0.78,j127.103
12051,5.19010512332073,0.78,j179.130
12051,5.19010512332073,0.78,j316.389
12051,5.19010512332073,0.78,j141.111
12051,5.19010512332073,0.78,j128.322
12051,5.19010512332073,0.78,j157.708
12051,5.19010512332073,0.78,j173.1407
12051,5.19010512332073,0.78,j195.499
12051,5.19010512332073,0.78,j95.1354
12051,5.19010512332073,0.78,j115.354
12051,5.19010512332073,0.78,j13.1622
12051,5.19010512332073,0.78,j137.76
12051,5.19010512332073,0.78,j180.511
12051,5.19010512332073,0.78,j80.799
12051,5.19010512332073,0.78,j100.446
12051,5.19010512332073,0.78,j80.800
12051,5.19010512332073,0.78,j127.307
12051,5.19010512332073,0.78,j116.876
12051,5.19010512332073,0.78,j63.1032
12051,5.19010512332073,0.78,j98.136
12051,5.19010512332073,0.78,j100.1729
12051,5.19010512332073,0.78,j173.606
12051,5.19010512332073,0.78,j137.637
12051,5.19010512332073,0.78,j180.512
12051,5.19010512332073,0.78,j127.534
12051,5.19010512332073,0.78,j77.934
12051,5.19010512332073,0.78,j103.133
12051,5.19010512332073,0.78,j49.931
12051,5.19010512332073,0.78,j155.96
12051,5.19010512332073,0.78,j180.119
12051,5.19010512332073,0.78,j104.322
12051,5.19010512332073,0.78,j131.528
12051,5.19010512332073,0.78,j161.528
12051,5.19010512332073,0.78,j138.568
12051,5.19010512332073,0.78,j178.322
12051,5.19010512332073,0.78,j137.230
12051,5.19010512332073,0.78,j180.513
12051,5.19010512332073,0.78,j147.37
12051,5.19010512332073,0.78,j130.295
12051,5.19010512332073,0.78,j124.152
12051,5.19010512332073,0.78,j167.77
12051,5.19010512332073,0.78,j49.2639
12051,5.19010512332073,0.78,j157.132
12051,5.19010512332073,0.78,j106.504
12051,5.19010512332073,0.78,j75.162
12051,5.19010512332073,0.78,j128.320
12051,5.19010512332073,0.78,j190.1200
12051,5.19010512332073,0.78,j140.91
12051,5.19010512332073,0.78,j211.110
12051,5.19010512332073,0.78,j80.630
12051,5.19010512332073,0.78,j20.929
12051,5.19010512332073,0.78,j161.100
12051,5.19010512332073,0.78,j180.988
12051,5.19010512332073,0.78,j298.100
12051,5.19010512332073,0.78,j130.708
12051,5.19010512332073,0.78,j173.124
12051,5.19010512332073,0.78,j179.537
12051,5.19010512332073,0.78,j127.104
12051,5.19010512332073,0.78,j183.189
12051,5.19010512332073,0.78,j146.469
12051,5.19010512332073,0.78,j97.707
12051,5.19010512332073,0.78,j130.1905
12051,5.19010512332073,0.78,j173.1005
12051,5.19010512332073,0.78,j13.2057
12051,5.19010512332073,0.78,j253.469
12051,5.19010512332073,0.78,j111.261
12051,5.19010512332073,0.78,j138.825
12051,5.19010512332073,0.78,j96.604
12051,5.19010512332073,0.78,j137.433
12051,5.19010512332073,0.78,j104.83
12051,5.19010512332073,0.78,j108.85
12051,5.19010512332073,0.78,j161.98
12051,5.19010512332073,0.78,j110.531
12051,5.19010512332073,0.78,j72.1090
12051,5.19010512332073,0.78,j855.130
12051,5.19010512332073,0.78,j97.1699
12051,5.19010512332073,0.78,j181.140
12051,5.19010512332073,0.78,j95.1520
12051,5.19010512332073,0.78,j102.131
12051,5.19010512332073,0.78,j116.878
12051,5.19010512332073,0.78,j166.483
12051,5.19010512332073,0.78,j157.874
12051,5.19010512332073,0.78,j142.102
12051,5.19010512332073,0.78,j173.422
12051,5.19010512332073,0.78,j110.126
12051,5.19010512332073,0.78,j97.1525
12051,5.19010512332073,0.78,j108.87
12051,5.19010512332073,0.78,j180.311
12051,5.19010512332073,0.78,j137.77
12051,5.19010512332073,0.78,j94.131
12051,5.19010512332073,0.78,j305.1316
12051,5.19010512332073,0.78,j130.2302
12051,5.19010512332073,0.78,j911.153
12051,5.19010512332073,0.78,j130.919
12051,5.19010512332073,0.78,j130.2548
12051,5.19010512332073,0.78,j180.989
12051,5.19010512332073,0.78,j105.102
12051,5.19010512332073,0.78,j13.1629
12051,5.19010512332073,0.78,j104.324
12051,5.19010512332073,0.78,j179.341
12051,5.19010512332073,0.78,j156.1985
12051,5.19010512332073,0.78,j80.798
12051,5.19010512332073,0.78,j130.2550
12051,5.19010512332073,0.78,j176.131
12051,5.19010512332073,0.78,j156.313
12051,5.19010512332073,0.78,j124.526
12051,5.19010512332073,0.78,j127.309
12051,5.19010512332073,0.78,j103.134
12051,5.19010512332073,0.78,j130.97
12051,5.19010512332073,0.78,j95.1521
12051,5.19010512332073,0.78,j165.31
12051,5.19010512332073,0.78,j115.357
12051,5.19010512332073,0.78,j129.107
12051,5.19010512332073,0.78,j138.151
12051,5.19010512332073,0.78,j136.95
12051,5.19010512332073,0.78,j154.97
12051,5.19010512332073,0.78,j97.358
12051,5.19010512332073,0.78,j172.1131
12051,5.19010512332073,0.78,j60.133
12051,5.19010512332073,0.78,j73.105
12051,5.19010512332073,0.78,j131.934
12051,5.19010512332073,0.78,j96.413
12051,5.19010512332073,0.78,j156.815
12051,5.19010512332073,0.78,j100.445
12051,5.19010512332073,0.78,j106.505
12051,5.19010512332073,0.78,j100.777
12051,5.19010512332073,0.78,j106.503
12051,5.19010512332073,0.78,j342.77
12051,5.19010512332073,0.78,j109.110
12051,5.19010512332073,0.78,j100.1473
12051,5.19010512332073,0.78,j59.1088
12051,5.19010512332073,0.78,j156.1789
12051,5.19010512332073,0.78,j116.879
12051,5.19010512332073,0.78,j133.393
12051,5.19010512332073,0.78,j96.412
12051,5.19010512332073,0.78,j305.1317
12051,5.19010512332073,0.78,j156.1021
12051,5.19010512332073,0.78,j136.94
12051,5.19010512332073,0.78,j130.293
12051,5.19010512332073,0.78,j161.303
12051,5.19010512332073,0.78,j78.198
12051,5.19010512332073,0.78,j165.30
12051,5.19010512332073,0.78,j14.591
12051,5.19010512332073,0.78,j127.733
12051,5.19010512332073,0.78,j60.575
12051,5.19010512332073,0.78,j58.199
12051,5.19010512332073,0.78,j156.1790
12051,5.19010512332073,0.78,j232.113
12051,5.19010512332073,0.78,j78.199
12051,5.19010512332073,0.78,j124.351
12051,5.19010512332073,0.78,j133.120
12051,5.19010512332073,0.78,j161.302
12051,5.19010512332073,0.78,j128.164
12051,5.19010512332073,0.78,j95.719
12051,5.19010512332073,0.78,j131.935
12051,5.19010512332073,0.78,j173.123
12051,5.19010512332073,0.78,j131.936
12051,5.19010512332073,0.78,j179.747
12051,5.19010512332073,0.78,j159.721
12051,5.19010512332073,0.78,j159.933
12051,5.19010512332073,0.78,j104.323
12051,5.19010512332073,0.78,j128.541
12051,5.19010512332073,0.78,j97.3033
12051,5.19010512332073,0.78,j102.130
12051,5.19010512332073,0.78,j177.330
12051,5.19010512332073,0.78,j246.1094
12051,5.19010512332073,0.78,j124.347
12051,5.19010512332073,0.78,j97.3036
12051,5.19010512332073,0.78,j164.223
12051,5.19010512332073,0.78,j176.133
12051,5.19010512332073,0.78,j142.101
12051,5.19010512332073,0.78,j130.1114
12051,5.19010512332073,0.78,j72.1091
12051,5.19010512332073,0.78,j172.922
12051,5.19010512332073,0.78,j172.1506
12051,5.19010512332073,0.78,j116.875
12051,5.19010512332073,0.78,j13.199
12051,5.19010512332073,0.78,j156.1588
12051,5.19010512332073,0.78,j179.942
12051,5.19010512332073,0.78,j138.824
12051,5.19010512332073,0.78,j177.331
12051,5.19010512332073,0.78,j179.538
12051,5.19010512332073,0.78,j104.85
12051,5.19010512332073,0.78,j72.835
12051,5.19010512332073,0.78,j157.131
12051,5.19010512332073,0.78,j97.1524
12051,5.19010512332073,0.78,j159.503
12051,5.19010512332073,0.78,j154.98
12051,5.19010512332073,0.78,j13.1073
12051,5.19010512332073,0.78,j159.719
12051,5.19010512332073,0.78,j131.102
12051,5.19010512332073,0.78,j95.1166
12051,5.19010512332073,0.78,j180.987
12051,5.19010512332073,0.78,j163.258
12051,5.19010512332073,0.78,j85.307
12051,5.19010512332073,0.78,j130.2303
12051,5.19010512332073,0.78,j102.129
12051,5.19010512332073,0.78,j158.352
12051,5.19010512332073,0.78,j253.468
12051,5.19010512332073,0.78,j59.797
12051,5.19010512332073,0.78,j85.78
12051,5.19010512332073,0.78,j161.301
12051,5.19010512332073,0.78,j13.1164
12051,5.19010512332073,0.78,j73.104
12051,5.19010512332073,0.78,j161.529
12051,5.19010512332073,0.78,j107.119
12051,5.19010512332073,0.78,j159.932
12051,5.19010512332073,0.78,j159.129
12051,5.19010512332073,0.78,j97.1526
12051,5.19010512332073,0.78,j134.460
12051,5.19010512332073,0.78,j111.476
12051,5.19010512332073,0.78,j126.317
12051,5.19010512332073,0.78,j166.485
12051,5.19010512332073,0.78,j129.348
12051,5.19010512332073,0.78,j105.105
12051,5.19010512332073,0.78,j176.294
12051,5.19010512332073,0.78,j131.743
12051,5.19010512332073,0.78,j138.570
12051,5.19010512332073,0.78,j14.590
12051,5.19010512332073,0.78,j72.224
12051,5.19010512332073,0.78,j97.357
12051,5.19010512332073,0.78,j78.200
12051,5.19010512332073,0.78,j172.1129
12051,5.19010512332073,0.78,j98.137
12051,5.19010512332073,0.78,j130.98
12051,5.19010512332073,0.78,j59.470
12051,5.19010512332073,0.78,j129.347
12051,5.19010512332073,0.78,j161.99
12051,5.19010512332073,0.78,j130.1906
12051,5.19010512332073,0.78,j130.920
12051,5.19010512332073,0.78,j146.470
12051,5.19010512332073,0.78,j180.121
12051,5.19010512332073,0.78,j137.639
12051,5.19010512332073,0.78,j111.473
12051,5.19010512332073,0.78,j100.444
12051,5.19010512332073,0.78,j180.921
12051,5.19010512332073,0.78,j97.2434
12051,5.19010512332073,0.78,j140.89
12051,5.19010512332073,0.78,j49.1926
12051,5.19010512332073,0.78,j165.32
12051,5.19010512332073,0.78,j133.607
12051,5.19010512332073,0.78,j115.355
12051,5.19010512332073,0.78,j178.137
12051,5.19010512332073,0.78,j110.125
12051,5.19010512332073,0.78,j130.1728
12051,5.19010512332073,0.78,j49.121
12051,5.19010512332073,0.78,j82.174
12051,5.19010512332073,0.78,j127.533
12051,5.19010512332073,0.78,j110.529
12051,5.19010512332073,0.78,j59.1955
12051,5.19010512332073,0.78,j185.797
12051,5.19010512332073,0.78,j124.150
12051,5.19010512332073,0.78,j159.298
12051,5.19010512332073,0.78,j146.468
12051,5.19010512332073,0.78,j107.120
12051,5.19010512332073,0.78,j178.136
12051,5.19010512332073,0.78,j134.248
12051,5.19010512332073,0.78,j85.77
12051,5.19010512332073,0.78,j158.526
12051,5.19010512332073,0.78,j211.109
12051,5.19010512332073,0.78,j298.99
12051,5.19010512332073,0.78,j110.527
12051,5.19010512332073,0.78,j83.920
12051,5.19010512332073,0.78,j173.1004
12051,5.19010512332073,0.78,j13.601
12051,5.19010512332073,0.78,j124.528
12051,5.19010512332073,0.78,j179.748
12051,5.19010512332073,0.78,j131.1132
12051,5.19010512332073,0.78,j110.530
12051,5.19010512332073,0.78,j156.1587
12051,5.19010512332073,0.78,j115.356
12051,5.19010512332073,0.78,j97.1700
12051,5.19010512332073,0.78,j181.139
12051,5.19010512332073,0.78,j193.773
12051,5.19010512332073,0.78,j78.719
12051,5.19010512332073,0.78,j172.921
12051,5.19010512332073,0.78,j127.732
12051,5.19010512332073,0.78,j13.1162
12051,5.19010512332073,0.78,j134.80
12051,5.19010512332073,0.78,j127.535
12051,5.19010512332073,0.78,j124.350
12051,5.19010512332073,0.78,j77.933
12051,5.19010512332073,0.78,j109.111
12051,5.19010512332073,0.78,j60.803
12051,5.19010512332073,0.78,j110.128
12051,5.19010512332073,0.78,j178.323
12051,5.19010512332073,0.78,j13.529
12051,5.19010512332073,0.78,j97.708
12051,5.19010512332073,0.78,j137.229
12051,5.19010512332073,0.78,j178.324
12051,5.19010512332073,0.78,j111.474
12051,5.19010512332073,0.78,j78.504
12051,5.19010512332073,0.78,j100.1129
12051,5.19010512332073,0.78,j177.132
12051,5.19010512332073,0.78,j135.117
12051,5.19010512332073,0.78,j111.262
12051,5.19010512332073,0.78,j111.263
12051,5.19010512332073,0.78,j01.730
12051,5.19010512332073,0.78,j179.131
12051,5.19010512332073,0.78,j116.81
12051,5.19010512332073,0.78,j176.295
12051,5.19010512332073,0.78,j13.1074
12051,5.19010512332073,0.78,j156.677
12051,5.19010512332073,0.78,j262.383
12051,5.19010512332073,0.78,j97.137
12051,5.19010512332073,0.78,j130.1336
12051,5.19010512332073,0.78,j179.539
12051,5.19010512332073,0.78,j111.260
12051,5.19010512332073,0.78,j145.81
12051,5.19010512332073,0.78,j124.149
12051,5.19010512332073,0.78,j165.395
12051,5.19010512332073,0.78,j181.138
12051,5.19010512332073,0.78,j156.1984
12051,5.19010512332073,0.78,j159.505
12051,5.19010512332073,0.78,j128.166
12051,5.19010512332073,0.78,j134.82
12051,5.19010512332073,0.78,j63.1308
12051,5.19010512332073,0.78,j96.813
12051,5.19010512332073,0.78,j859.149
12051,5.19010512332073,0.78,j78.505
12051,5.19010512332073,0.78,j97.3032
12051,5.19010512332073,0.78,j97.2432
12051,5.19010512332073,0.78,j173.421
12051,5.19010512332073,0.78,j97.1919
12051,5.19010512332073,0.78,j85.309
12051,5.19010512332073,0.78,j13.200
12051,5.19010512332073,0.78,j155.95
12051,5.19010512332073,0.78,j97.3034
12051,5.19010512332073,0.78,j13.1072
12051,5.19010512332073,0.78,j180.713
12051,5.19010512332073,0.78,j75.161
12051,5.19010512332073,0.78,j157.309
12051,5.19010512332073,0.78,j107.116
12051,5.19010512332073,0.78,j142.103
12051,5.19010512332073,0.78,j130.1727
12051,5.19010512332073,0.78,j157.133
12051,5.19010512332073,0.78,j232.114
12051,5.19010512332073,0.78,j855.132
12051,5.19010512332073,0.78,j97.527
12051,5.19010512332073,0.78,j179.132
12051,5.19010512332073,0.78,j80.629
12051,5.19010512332073,0.78,j158.350
12051,5.19010512332073,0.78,j95.1165
12051,5.19010512332073,0.78,j140.90
12051,5.19010512332073,0.78,j173.608
12051,5.19010512332073,0.78,j135.115
12051,5.19010512332073,0.78,j158.727
12051,5.19010512332073,0.78,j131.103
12051,5.19010512332073,0.78,j138.569
12051,5.19010512332073,0.78,j141.113
12051,5.19010512332073,0.78,j97.1184
12051,5.19010512332073,0.78,j97.1921
12051,5.19010512332073,0.78,j74.139
12051,5.19010512332073,0.78,j155.97
12051,5.19010512332073,0.78,j164.225
12051,5.19010512332073,0.78,j131.354
12051,5.19010512332073,0.78,j97.139
12051,5.19010512332073,0.78,j130.1338
12051,5.19010512332073,0.78,j116.80
12051,5.19010512332073,0.78,j173.420
12051,5.19010512332073,0.78,j110.129
12051,5.19010512332073,0.78,j100.1471
12051,5.19010512332073,0.78,j174.511
12051,5.19010512332073,0.78,j130.516
12051,5.19010512332073,0.78,j110.532
12051,5.19010512332073,0.78,j131.742
12051,5.19010512332073,0.78,j855.129
12051,5.19010512332073,0.78,j74.354
12051,5.19010512332073,0.78,j342.78
12051,5.19010512332073,0.78,j113.86
12051,5.19010512332073,0.78,j135.116
12051,5.19010512332073,0.78,j110.528
12051,5.19010512332073,0.78,j143.105
12051,5.19010512332073,0.78,j97.359
12051,5.19010512332073,0.78,j134.461
12051,5.19010512332073,0.78,j131.101
12051,5.19010512332073,0.78,j137.228
12051,5.19010512332073,0.78,j133.608
12051,5.19010512332073,0.78,j82.175
12051,5.19010512332073,0.78,j95.1519
12051,5.19010512332073,0.78,j253.467
12051,5.19010512332073,0.78,j305.1318
12051,5.19010512332073,0.78,j105.104
12051,5.19010512332073,0.78,j130.707
12051,5.19010512332073,0.78,j134.249
12051,5.19010512332073,0.78,j85.308
12051,5.19010512332073,0.78,j130.517
12051,5.19010512332073,0.78,j109.109
12051,5.19010512332073,0.78,j182.116
12051,5.19010512332073,0.78,j133.121
12051,5.19010512332073,0.78,j97.1185
12051,5.19010512332073,0.78,j156.314
12051,5.19010512332073,0.78,j190.1199
12051,5.19010512332073,0.78,j75.160
12051,5.19010512332073,0.78,j232.112
12051,5.19010512332073,0.78,j134.462
12051,5.19010512332073,0.78,j156.1375
12051,5.19010512332073,0.78,j130.515
12051,5.19010512332073,0.78,j05.1229
12051,5.19010512332073,0.78,j97.1186
12051,5.19010512332073,0.78,j174.512
12051,5.19010512332073,0.78,j74.543
12051,5.19010512332073,0.78,j13.1593
12051,5.19010512332073,0.78,j173.1408
12051,5.19010512332073,0.78,j108.88
12051,5.19010512332073,0.78,j127.734
12051,5.19010512332073,0.78,j130.87
12051,5.19010512332073,0.78,j156.1206
12051,5.19010512332073,0.78,j157.872
12051,5.19010512332073,0.78,j147.36
12051,5.19010512332073,0.78,j138.150
12051,5.19010512332073,0.78,j95.88
12051,5.19010512332073,0.78,j96.411
12051,5.19010512332073,0.78,j97.709
12051,5.19010512332073,0.78,j179.342
12051,5.19010512332073,0.78,j143.106
12051,5.19010512332073,0.78,j13.1592
12051,5.19010512332073,0.78,j115.353
12051,5.19010512332073,0.78,j180.920
12051,5.19010512332073,0.78,j167.76
12051,5.19010512332073,0.78,j13.2058
12051,5.19010512332073,0.78,j13.600
12051,5.19010512332073,0.78,j137.432
12051,5.19010512332073,0.78,j72.223
12051,5.19010512332073,0.78,j177.131
12051,5.19010512332073,0.78,j157.873
12051,5.19010512332073,0.78,j13.1136
12051,5.19010512332073,0.78,j72.225
12051,5.19010512332073,0.78,j131.355
12051,5.19010512332073,0.78,j98.135
12051,5.19010512332073,0.78,j193.774
12051,5.19010512332073,0.78,j105.106
12051,5.19010512332073,0.78,j95.717
12051,5.19010512332073,0.78,j129.346
12051,5.19010512332073,0.78,j72.836
12051,5.19010512332073,0.78,j883.124
12051,5.19010512332073,0.78,j129.109
12051,5.19010512332073,0.78,j859.150
12051,5.19010512332073,0.78,j82.176
12051,5.19010512332073,0.78,j190.1201
12051,5.19010512332073,0.78,j233.497
12051,5.19010512332073,0.78,j154.99
