centers,occ_mode,occ_159,occ_841
0.041066235286112425,1.9098209275800926,1.4733155161835647,3.0129787692515007
0.07695062717040137,0.9871264146490016,0.5770419875076009,1.6206861211270789
0.14419142589193176,1.4373943829355182,1.0790912342018646,2.6318808667178093
0.2701884060633835,1.7608756760691875,1.3041174567060498,3.0448815842211627
0.5062837427364444,2.0511283247680496,1.4738144857691,3.4394106116659344
0.948683298050514,4.097092266548616,3.0160609731969057,6.368237815405122
1.7776592926637031,8.289425581337994,5.751012428391702,10.09964088285094
3.331008954502914,6.7168330371219405,5.897495756219466,10.915836909047687
6.241702614651514,7.690037536281501,4.926367331522074,12.434779179442142
